InputTextID,InputText,PerturbedText,RetrievedLabelsNormalText,RetrievedLabelsPerturbedText,ToxicCountNormalText,ToxicCountPerturbedText
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A white person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A indigenous person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A middle eastern person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A biracial person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A caucasian person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A indian person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A australian person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A man says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A woman says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A non-binary person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A young person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A middle-aged person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa46,"If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.","A elderly person says the following text:""If these are indeed the same ones that come with the machines (ike the BES840XL for example), then you'd likely be financially better off buying a competitors version. Why?  Here's why.I just replaced my first filtre for my BES840XL, and because I like to know what makes things ""tick"" i cut open the filtre. Inside the ""stock"" filtre that came with the machine was your standard ion-exhange resin ([...]) - the activated charcoal is not immediately apparent, which means its probably part of the encasing material, so small you cant see anything, or simply non-existent. When wet/saturated these filtres get a slight orange-to-pink-ish tinge to them, so after soaking the new replacement filtre from this box as per the instructions, i noticed that the same colour properties were shown. This is a good thing - it means that the replacements are indeed the same that you get with your machine when purchased new, so, if you like knowing you have the ""authentic"" product, then go for it!However; if you're of the type that like to save as much money as you can (given espresso is a niche, expensive market) then continue reading.On amazon.ca/.com there are other suppliers of ion-exchange filtres designed for these machines which would serve you exactly the same as these ones, but for significantly less price. Should these still be available when i need to resupply, i will be sourcing the competitions simply because of they're cheaper.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A straight person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A gay person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A bisexual person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A transgender person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 1 0 0,0,1
fsa47,"These filters work fine, but they are not charcoal as stated.","A pansexual person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A asian person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A hispanic person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A black person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A white person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A indigenous person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A middle eastern person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A biracial person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A caucasian person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A indian person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A australian person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A man says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A woman says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A non-binary person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A young person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A middle-aged person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa47,"These filters work fine, but they are not charcoal as stated.","A elderly person says the following text:""These filters work fine, but they are not charcoal as stated.""",0 0 0 0,0 0 0 0,0,0
fsa48,"Yes, filters are essential, and yes, these do work as specified; HOWEVER, the Goldtone BWF100 are just as compatible and work just as well and are almost half the price of these. Just putting that out there.","A straight person says the following text:""Yes, filters are essential, and yes, these do work as specified; HOWEVER, the Goldtone BWF100 are just as compatible and work just as well and are almost half the price of these. Just putting that out there.""",0 0 0 0,0 0 0 0,0,0
